Dates,WL
6/25/1909,75.154
6/26/1909,75.133
6/27/1909,75.133
6/28/1909,75.142
6/29/1909,75.133
6/30/1909,75.133
7/1/1909,75.133
7/2/1909,75.133
7/3/1909,75.133
7/4/1909,75.133
7/5/1909,75.133
7/6/1909,75.133
7/7/1909,75.133
7/8/1909,75.133
7/9/1909,75.133
7/10/1909,75.133
7/11/1909,75.133
7/12/1909,75.133
7/13/1909,75.133
7/14/1909,75.133
7/15/1909,75.133
7/16/1909,75.133
7/17/1909,75.133
7/18/1909,75.133
7/19/1909,75.133
7/20/1909,75.133
7/21/1909,75.133
7/22/1909,75.133
7/23/1909,75.133
7/24/1909,75.133
7/25/1909,75.133
7/26/1909,75.133
7/27/1909,75.133
7/28/1909,75.133
7/29/1909,75.133
7/30/1909,75.133
7/31/1909,75.133
8/1/1909,75.133
8/2/1909,75.072
8/3/1909,75.05
8/4/1909,75.041
8/5/1909,75.041
8/6/1909,75.05
8/7/1909,75.041
8/8/1909,75.041
8/9/1909,75.05
8/10/1909,75.041
8/11/1909,75.032
8/12/1909,75.02
8/13/1909,75.002
8/14/1909,74.959
8/15/1909,74.95
8/16/1909,74.971
8/17/1909,74.98
8/18/1909,75.011
8/19/1909,74.989
8/20/1909,75.011
8/21/1909,75.011
8/22/1909,75.032
8/23/1909,74.98
8/24/1909,74.971
8/25/1909,74.98
8/26/1909,75.032
8/27/1909,74.989
8/28/1909,74.971
8/29/1909,74.98
8/30/1909,74.971
8/31/1909,74.919
9/1/1909,74.989
9/2/1909,74.971
9/3/1909,74.928
9/4/1909,74.919
9/5/1909,75.011
9/6/1909,74.919
9/7/1909,74.919
9/8/1909,74.898
9/9/1909,74.889
9/10/1909,74.88
9/11/1909,74.88
9/12/1909,74.828
9/13/1909,74.828
9/14/1909,74.828
9/15/1909,74.828
9/16/1909,74.828
9/17/1909,74.828
9/18/1909,74.828
9/19/1909,74.797
9/20/1909,74.797
9/21/1909,74.767
9/22/1909,74.767
9/23/1909,74.767
9/24/1909,74.819
9/25/1909,74.797
9/26/1909,74.797
9/27/1909,74.797
9/28/1909,74.776
9/29/1909,74.736
9/30/1909,74.776
10/1/1909,74.828
10/2/1909,74.807
10/3/1909,74.797
10/4/1909,74.767
10/5/1909,74.758
10/6/1909,74.736
10/7/1909,74.736
10/8/1909,74.736
10/9/1909,74.736
10/10/1909,74.706
10/11/1909,74.685
10/12/1909,74.746
10/13/1909,74.715
10/14/1909,74.697
10/15/1909,74.736
10/16/1909,74.758
10/17/1909,74.736
10/18/1909,74.727
10/19/1909,74.715
10/20/1909,74.706
10/21/1909,74.645
10/22/1909,74.715
10/23/1909,74.676
10/24/1909,74.676
10/25/1909,74.654
10/26/1909,74.654
10/27/1909,74.676
10/28/1909,74.676
10/29/1909,74.676
10/30/1909,74.624
10/31/1909,74.615
11/1/1909,74.615
11/2/1909,74.593
11/3/1909,74.624
11/4/1909,74.624
11/5/1909,74.615
11/6/1909,74.615
11/7/1909,74.575
11/8/1909,74.593
11/9/1909,74.563
11/10/1909,74.532
11/11/1909,74.554
11/12/1909,74.554
11/13/1909,74.544
11/14/1909,74.544
11/15/1909,74.563
11/16/1909,74.544
11/17/1909,74.584
11/18/1909,74.575
11/19/1909,74.544
11/20/1909,74.523
11/21/1909,74.554
11/22/1909,74.523
11/23/1909,74.554
11/24/1909,74.523
11/25/1909,74.554
11/26/1909,74.544
11/27/1909,74.544
11/28/1909,74.523
11/29/1909,74.544
11/30/1909,74.523
12/1/1909,74.523
12/2/1909,74.532
12/3/1909,74.532
12/4/1909,74.523
12/5/1909,74.523
12/6/1909,74.554
12/7/1909,74.453
12/8/1909,74.544
12/9/1909,74.532
12/10/1909,74.532
12/11/1909,74.502
12/12/1909,74.441
12/13/1909,74.41
12/14/1909,74.544
12/15/1909,74.532
12/16/1909,74.532
12/17/1909,74.523
12/18/1909,74.554
12/19/1909,74.575
12/20/1909,74.544
12/21/1909,74.514
12/22/1909,74.544
12/23/1909,74.554
12/24/1909,74.554
12/25/1909,74.493
12/26/1909,74.544
12/27/1909,74.493
12/28/1909,74.493
12/29/1909,74.523
12/30/1909,74.554
12/31/1909,74.471
1/1/1910,74.432
1/2/1910,74.462
1/3/1910,74.563
1/4/1910,74.462
1/5/1910,74.493
1/6/1910,74.453
1/7/1910,74.471
1/8/1910,74.441
1/9/1910,74.432
1/10/1910,74.41
1/11/1910,74.401
1/12/1910,74.401
1/13/1910,74.401
1/14/1910,74.371
1/15/1910,74.423
1/16/1910,74.401
1/17/1910,74.392
1/18/1910,74.392
1/19/1910,74.453
1/20/1910,74.41
1/21/1910,74.392
1/22/1910,74.362
1/23/1910,74.401
1/24/1910,74.462
1/25/1910,74.483
1/26/1910,74.423
1/27/1910,74.462
1/28/1910,74.471
1/29/1910,74.493
1/30/1910,74.462
1/31/1910,74.462
2/1/1910,74.471
2/2/1910,74.462
2/3/1910,74.483
2/4/1910,74.453
2/5/1910,74.493
2/6/1910,74.493
2/7/1910,74.471
2/8/1910,74.471
2/9/1910,74.441
2/10/1910,74.493
2/11/1910,74.432
2/12/1910,74.462
2/13/1910,74.493
2/14/1910,74.493
2/15/1910,74.462
2/16/1910,74.483
2/17/1910,74.462
2/18/1910,74.453
2/19/1910,74.432
2/20/1910,74.432
2/21/1910,74.471
2/22/1910,74.462
2/23/1910,74.462
2/24/1910,74.493
2/25/1910,74.483
2/26/1910,74.432
2/27/1910,74.432
2/28/1910,74.493
3/1/1910,74.483
3/2/1910,74.554
3/3/1910,74.563
3/4/1910,74.584
3/5/1910,74.584
3/6/1910,74.584
3/7/1910,74.676
3/8/1910,74.706
3/9/1910,74.706
3/10/1910,74.697
3/11/1910,74.706
3/12/1910,74.706
3/13/1910,74.706
3/14/1910,74.767
3/15/1910,74.727
3/16/1910,74.727
3/17/1910,74.715
3/18/1910,74.676
3/19/1910,74.676
3/20/1910,74.715
3/21/1910,74.706
3/22/1910,74.715
3/23/1910,74.715
3/24/1910,74.706
3/25/1910,74.736
3/26/1910,74.736
3/27/1910,74.746
3/28/1910,74.746
3/29/1910,74.715
3/30/1910,74.706
3/31/1910,74.736
4/1/1910,74.736
4/2/1910,74.736
4/3/1910,74.736
4/4/1910,74.727
4/5/1910,74.727
4/6/1910,74.727
4/7/1910,74.767
4/8/1910,74.767
4/9/1910,74.736
4/10/1910,74.758
4/11/1910,74.758
4/12/1910,74.758
4/13/1910,74.736
4/14/1910,74.746
4/15/1910,74.746
4/16/1910,74.727
4/17/1910,74.676
4/18/1910,74.715
4/19/1910,74.736
4/20/1910,74.758
4/21/1910,74.746
4/22/1910,74.746
4/23/1910,74.736
4/24/1910,74.746
4/25/1910,74.746
4/26/1910,74.797
4/27/1910,74.807
4/28/1910,74.819
4/29/1910,74.776
4/30/1910,74.828
5/1/1910,74.819
5/2/1910,74.849
5/3/1910,74.889
5/4/1910,74.889
5/5/1910,74.889
5/6/1910,74.889
5/7/1910,74.898
5/8/1910,74.889
5/9/1910,74.898
5/10/1910,74.898
5/11/1910,74.898
5/12/1910,74.889
5/13/1910,74.889
5/14/1910,74.889
5/15/1910,74.889
5/16/1910,74.889
5/17/1910,74.88
5/18/1910,74.898
5/19/1910,74.88
5/20/1910,74.889
5/21/1910,74.88
5/22/1910,74.858
5/23/1910,74.858
5/24/1910,74.88
5/25/1910,74.898
5/26/1910,74.91
5/27/1910,74.919
5/28/1910,74.91
5/29/1910,74.91
5/30/1910,74.919
5/31/1910,74.919
6/1/1910,74.91
6/2/1910,74.919
6/3/1910,74.919
6/4/1910,74.889
6/5/1910,74.889
6/6/1910,74.898
6/7/1910,74.919
6/8/1910,74.898
6/9/1910,74.91
6/10/1910,74.889
6/11/1910,74.868
6/12/1910,74.919
6/13/1910,74.919
6/14/1910,74.898
6/15/1910,74.91
6/16/1910,74.91
6/17/1910,74.898
6/18/1910,74.898
6/19/1910,74.898
6/20/1910,74.898
6/21/1910,74.898
6/22/1910,74.91
6/23/1910,74.91
6/24/1910,74.919
6/25/1910,74.898
6/26/1910,74.889
6/27/1910,74.88
6/28/1910,74.919
6/29/1910,74.889
6/30/1910,74.868
7/1/1910,74.88
7/2/1910,74.868
7/3/1910,74.868
7/4/1910,74.88
7/5/1910,74.858
7/6/1910,74.849
7/7/1910,74.849
7/8/1910,74.858
7/9/1910,74.837
7/10/1910,74.858
7/11/1910,74.868
7/12/1910,74.849
7/13/1910,74.88
7/14/1910,74.849
7/15/1910,74.849
7/16/1910,74.837
7/17/1910,74.837
7/18/1910,74.828
7/19/1910,74.828
7/20/1910,74.807
7/21/1910,74.837
7/22/1910,74.828
7/23/1910,74.828
7/24/1910,74.828
7/25/1910,74.849
7/26/1910,74.868
7/27/1910,74.837
7/28/1910,74.858
7/29/1910,74.828
7/30/1910,74.858
7/31/1910,74.828
8/1/1910,74.831
8/2/1910,74.831
8/3/1910,74.8
8/4/1910,74.822
8/5/1910,74.852
8/6/1910,74.861
8/7/1910,74.852
8/8/1910,74.81
8/9/1910,74.779
8/10/1910,74.791
8/11/1910,74.8
8/12/1910,74.791
8/13/1910,74.77
8/14/1910,74.77
8/15/1910,74.77
8/16/1910,74.77
8/17/1910,74.74
8/18/1910,74.73
8/19/1910,74.761
8/20/1910,74.749
8/21/1910,74.77
8/22/1910,74.74
8/23/1910,74.761
8/24/1910,74.761
8/25/1910,74.74
8/26/1910,74.77
8/27/1910,74.77
8/28/1910,74.749
8/29/1910,74.77
8/30/1910,74.688
8/31/1910,74.718
9/1/1910,74.736
9/2/1910,74.697
9/3/1910,74.685
9/4/1910,74.736
9/5/1910,74.706
9/6/1910,74.727
9/7/1910,74.746
9/8/1910,74.727
9/9/1910,74.758
9/10/1910,74.727
9/11/1910,74.706
9/12/1910,74.706
9/13/1910,74.706
9/14/1910,74.685
9/15/1910,74.685
9/16/1910,74.676
9/17/1910,74.676
9/18/1910,74.676
9/19/1910,74.645
9/20/1910,74.636
9/21/1910,74.645
9/22/1910,74.624
9/23/1910,74.605
9/24/1910,74.605
9/25/1910,74.593
9/26/1910,74.605
9/27/1910,74.584
9/28/1910,74.624
9/29/1910,74.593
9/30/1910,74.593
10/1/1910,74.645
10/2/1910,74.615
10/3/1910,74.554
10/4/1910,74.563
10/5/1910,74.563
10/6/1910,74.584
10/7/1910,74.624
10/8/1910,74.605
10/9/1910,74.624
10/10/1910,74.615
10/11/1910,74.645
10/12/1910,74.615
10/13/1910,74.584
10/14/1910,74.584
10/15/1910,74.575
10/16/1910,74.575
10/17/1910,74.554
10/18/1910,74.554
10/19/1910,74.532
10/20/1910,74.554
10/21/1910,74.502
10/22/1910,74.523
10/23/1910,74.563
10/24/1910,74.523
10/25/1910,74.544
10/26/1910,74.532
10/27/1910,74.563
10/28/1910,74.563
10/29/1910,74.575
10/30/1910,74.544
10/31/1910,74.502
11/1/1910,74.493
11/2/1910,74.532
11/3/1910,74.554
11/4/1910,74.554
11/5/1910,74.523
11/6/1910,74.544
11/7/1910,74.544
11/8/1910,74.514
11/9/1910,74.462
11/10/1910,74.523
11/11/1910,74.532
11/12/1910,74.554
11/13/1910,74.554
11/14/1910,74.514
11/15/1910,74.523
11/16/1910,74.544
11/17/1910,74.523
11/18/1910,74.523
11/19/1910,74.514
11/20/1910,74.462
11/21/1910,74.453
11/22/1910,74.441
11/23/1910,74.432
11/24/1910,74.483
11/25/1910,74.462
11/26/1910,74.493
11/27/1910,74.462
11/28/1910,74.423
11/29/1910,74.432
11/30/1910,74.493
12/1/1910,74.493
12/2/1910,74.471
12/3/1910,74.462
12/4/1910,74.462
12/5/1910,74.432
12/6/1910,74.441
12/7/1910,74.453
12/8/1910,74.493
12/9/1910,74.462
12/10/1910,74.462
12/11/1910,74.462
12/12/1910,74.432
12/13/1910,74.432
12/14/1910,74.462
12/15/1910,74.462
12/16/1910,74.432
12/17/1910,74.432
12/18/1910,74.401
12/19/1910,74.401
12/20/1910,74.41
12/21/1910,74.401
12/22/1910,74.38
12/23/1910,74.349
12/24/1910,74.401
12/25/1910,74.401
12/26/1910,74.34
12/27/1910,74.38
12/28/1910,74.362
12/29/1910,74.349
12/30/1910,74.453
12/31/1910,74.349
1/1/1911,74.34
1/2/1911,74.349
1/3/1911,74.38
1/4/1911,74.392
1/5/1911,74.401
1/6/1911,74.349
1/7/1911,74.38
1/8/1911,74.362
1/9/1911,74.371
1/10/1911,74.362
1/11/1911,74.34
1/12/1911,74.401
1/13/1911,74.38
1/14/1911,74.38
1/15/1911,74.432
1/16/1911,74.432
1/17/1911,74.41
1/18/1911,74.401
1/19/1911,74.423
1/20/1911,74.38
1/21/1911,74.392
1/22/1911,74.401
1/23/1911,74.401
1/24/1911,74.371
1/25/1911,74.371
1/26/1911,74.371
1/27/1911,74.392
1/28/1911,74.432
1/29/1911,74.38
1/30/1911,74.432
1/31/1911,74.401
2/1/1911,74.38
2/2/1911,74.401
2/3/1911,74.38
2/4/1911,74.432
2/5/1911,74.423
2/6/1911,74.362
2/7/1911,74.392
2/8/1911,74.392
2/9/1911,74.401
2/10/1911,74.432
2/11/1911,74.423
2/12/1911,74.423
2/13/1911,74.401
2/14/1911,74.392
2/15/1911,74.392
2/16/1911,74.392
2/17/1911,74.432
2/18/1911,74.432
2/19/1911,74.432
2/20/1911,74.41
2/21/1911,74.423
2/22/1911,74.441
2/23/1911,74.453
2/24/1911,74.432
2/25/1911,74.401
2/26/1911,74.401
2/27/1911,74.401
2/28/1911,74.462
3/1/1911,74.462
3/2/1911,74.41
3/3/1911,74.41
3/4/1911,74.423
3/5/1911,74.401
3/6/1911,74.401
3/7/1911,74.371
3/8/1911,74.401
3/9/1911,74.401
3/10/1911,74.441
3/11/1911,74.401
3/12/1911,74.371
3/13/1911,74.41
3/14/1911,74.432
3/15/1911,74.453
3/16/1911,74.462
3/17/1911,74.432
3/18/1911,74.462
3/19/1911,74.432
3/20/1911,74.453
3/21/1911,74.471
3/22/1911,74.441
3/23/1911,74.493
3/24/1911,74.471
3/25/1911,74.462
3/26/1911,74.432
3/27/1911,74.441
3/28/1911,74.584
3/29/1911,74.493
3/30/1911,74.514
3/31/1911,74.554
4/1/1911,74.544
4/2/1911,74.584
4/3/1911,74.514
4/4/1911,74.462
4/5/1911,74.502
4/6/1911,74.544
4/7/1911,74.593
4/8/1911,74.563
4/9/1911,74.584
4/10/1911,74.593
4/11/1911,74.584
4/12/1911,74.563
4/13/1911,74.575
4/14/1911,74.563
4/15/1911,74.584
4/16/1911,74.676
4/17/1911,74.645
4/18/1911,74.624
4/19/1911,74.605
4/20/1911,74.615
4/21/1911,74.615
4/22/1911,74.615
4/23/1911,74.624
4/24/1911,74.624
4/25/1911,74.624
4/26/1911,74.636
4/27/1911,74.636
4/28/1911,74.615
4/29/1911,74.615
4/30/1911,74.615
5/1/1911,74.615
5/2/1911,74.697
5/3/1911,74.697
5/4/1911,74.654
5/5/1911,74.645
5/6/1911,74.645
5/7/1911,74.645
5/8/1911,74.645
5/9/1911,74.645
5/10/1911,74.654
5/11/1911,74.636
5/12/1911,74.636
5/13/1911,74.636
5/14/1911,74.615
5/15/1911,74.615
5/16/1911,74.654
5/17/1911,74.645
5/18/1911,74.624
5/19/1911,74.636
5/20/1911,74.624
5/21/1911,74.624
5/22/1911,74.645
5/23/1911,74.654
5/24/1911,74.636
5/25/1911,74.645
5/26/1911,74.615
5/27/1911,74.636
5/28/1911,74.636
5/29/1911,74.636
5/30/1911,74.636
5/31/1911,74.605
6/1/1911,74.645
6/2/1911,74.636
6/3/1911,74.645
6/4/1911,74.615
6/5/1911,74.615
6/6/1911,74.636
6/7/1911,74.645
6/8/1911,74.636
6/9/1911,74.636
6/10/1911,74.645
6/11/1911,74.615
6/12/1911,74.636
6/13/1911,74.666
6/14/1911,74.697
6/15/1911,74.685
6/16/1911,74.685
6/17/1911,74.676
6/18/1911,74.676
6/19/1911,74.685
6/20/1911,74.676
6/21/1911,74.676
6/22/1911,74.654
6/23/1911,74.645
6/24/1911,74.676
6/25/1911,74.645
6/26/1911,74.645
6/27/1911,74.666
6/28/1911,74.666
6/29/1911,74.676
6/30/1911,74.685
7/1/1911,74.645
7/2/1911,74.645
7/3/1911,74.645
7/4/1911,74.645
7/5/1911,74.645
7/6/1911,74.654
7/7/1911,74.636
7/8/1911,74.624
7/9/1911,74.636
7/10/1911,74.624
7/11/1911,74.624
7/12/1911,74.654
7/13/1911,74.654
7/14/1911,74.615
7/15/1911,74.615
7/16/1911,74.624
7/17/1911,74.593
7/18/1911,74.615
7/19/1911,74.593
7/20/1911,74.636
7/21/1911,74.615
7/22/1911,74.645
7/23/1911,74.615
7/24/1911,74.615
7/25/1911,74.654
7/26/1911,74.615
7/27/1911,74.605
7/28/1911,74.584
7/29/1911,74.584
7/30/1911,74.554
7/31/1911,74.563
8/1/1911,74.544
8/2/1911,74.532
8/3/1911,74.532
8/4/1911,74.532
8/5/1911,74.544
8/6/1911,74.532
8/7/1911,74.544
8/8/1911,74.502
8/9/1911,74.544
8/10/1911,74.532
8/11/1911,74.523
8/12/1911,74.554
8/13/1911,74.554
8/14/1911,74.523
8/15/1911,74.502
8/16/1911,74.523
8/17/1911,74.523
8/18/1911,74.575
8/19/1911,74.554
8/20/1911,74.523
8/21/1911,74.493
8/22/1911,74.493
8/23/1911,74.523
8/24/1911,74.493
8/25/1911,74.493
8/26/1911,74.471
8/27/1911,74.462
8/28/1911,74.432
8/29/1911,74.462
8/30/1911,74.441
8/31/1911,74.432
9/1/1911,74.423
9/2/1911,74.441
9/3/1911,74.462
9/4/1911,74.432
9/5/1911,74.41
9/6/1911,74.453
9/7/1911,74.453
9/8/1911,74.441
9/9/1911,74.41
9/10/1911,74.423
9/11/1911,74.423
9/12/1911,74.432
9/13/1911,74.432
9/14/1911,74.432
9/15/1911,74.401
9/16/1911,74.41
9/17/1911,74.432
9/18/1911,74.41
9/19/1911,74.423
9/20/1911,74.432
9/21/1911,74.41
9/22/1911,74.423
9/23/1911,74.423
9/24/1911,74.401
9/25/1911,74.401
9/26/1911,74.41
9/27/1911,74.392
9/28/1911,74.38
9/29/1911,74.331
9/30/1911,74.401
10/1/1911,74.34
10/2/1911,74.362
10/3/1911,74.34
10/4/1911,74.349
10/5/1911,74.41
10/6/1911,74.362
10/7/1911,74.371
10/8/1911,74.349
10/9/1911,74.362
10/10/1911,74.34
10/11/1911,74.34
10/12/1911,74.34
10/13/1911,74.371
10/14/1911,74.331
10/15/1911,74.331
10/16/1911,74.31
10/17/1911,74.34
10/18/1911,74.288
10/19/1911,74.34
10/20/1911,74.34
10/21/1911,74.34
10/22/1911,74.31
10/23/1911,74.331
10/24/1911,74.349
10/25/1911,74.31
10/26/1911,74.34
10/27/1911,74.34
10/28/1911,74.34
10/29/1911,74.34
10/30/1911,74.34
10/31/1911,74.331
11/1/1911,74.34
11/2/1911,74.34
11/3/1911,74.349
11/4/1911,74.301
11/5/1911,74.31
11/6/1911,74.209
11/7/1911,74.362
11/8/1911,74.319
11/9/1911,74.27
11/10/1911,74.288
11/11/1911,74.258
11/12/1911,74.301
11/13/1911,74.392
11/14/1911,74.249
11/15/1911,74.319
11/16/1911,74.331
11/17/1911,74.227
11/18/1911,74.31
11/19/1911,74.34
11/20/1911,74.288
11/21/1911,74.31
11/22/1911,74.288
11/23/1911,74.249
11/24/1911,74.31
11/25/1911,74.288
11/26/1911,74.31
11/27/1911,74.288
11/28/1911,74.31
11/29/1911,74.349
11/30/1911,74.331
12/1/1911,74.301
12/2/1911,74.319
12/3/1911,74.31
12/4/1911,74.31
12/5/1911,74.31
12/6/1911,74.31
12/7/1911,74.31
12/8/1911,74.279
12/9/1911,74.279
12/10/1911,74.24
12/11/1911,74.27
12/12/1911,74.301
12/13/1911,74.31
12/14/1911,74.319
12/15/1911,74.349
12/16/1911,74.319
12/17/1911,74.349
12/18/1911,74.38
12/19/1911,74.371
12/20/1911,74.371
12/21/1911,74.331
12/22/1911,74.34
12/23/1911,74.401
12/24/1911,74.371
12/25/1911,74.371
12/26/1911,74.401
12/27/1911,74.471
12/28/1911,74.493
12/29/1911,74.432
12/30/1911,74.371
12/31/1911,74.34
1/1/1912,74.371
1/2/1912,74.392
1/3/1912,74.371
1/4/1912,74.349
1/5/1912,74.41
1/6/1912,74.401
1/7/1912,74.401
1/8/1912,74.331
1/9/1912,74.371
1/10/1912,74.41
1/11/1912,74.392
1/12/1912,74.371
1/13/1912,74.349
1/14/1912,74.34
1/15/1912,74.392
1/16/1912,74.441
1/17/1912,74.34
1/18/1912,74.349
1/19/1912,74.401
1/20/1912,74.38
1/21/1912,74.38
1/22/1912,74.371
1/23/1912,74.392
1/24/1912,74.401
1/25/1912,74.41
1/26/1912,74.371
1/27/1912,74.401
1/28/1912,74.371
1/29/1912,74.362
1/30/1912,74.432
1/31/1912,74.423
2/1/1912,74.41
2/2/1912,74.401
2/3/1912,74.401
2/4/1912,74.432
2/5/1912,74.462
2/6/1912,74.41
2/7/1912,74.432
2/8/1912,74.432
2/9/1912,74.441
2/10/1912,74.432
2/11/1912,74.401
2/12/1912,74.401
2/13/1912,74.401
2/14/1912,74.401
2/15/1912,74.38
2/16/1912,74.401
2/17/1912,74.401
2/18/1912,74.371
2/19/1912,74.371
2/20/1912,74.432
2/21/1912,74.349
2/22/1912,74.462
2/23/1912,74.432
2/24/1912,74.41
2/25/1912,74.432
2/26/1912,74.392
2/27/1912,74.493
2/28/1912,74.462
2/29/1912,74.432
3/1/1912,74.432
3/2/1912,74.462
3/3/1912,74.401
3/4/1912,74.401
3/5/1912,74.401
3/6/1912,74.401
3/7/1912,74.423
3/8/1912,74.401
3/9/1912,74.432
3/10/1912,74.432
3/11/1912,74.401
3/12/1912,74.401
3/13/1912,74.423
3/14/1912,74.41
3/15/1912,74.41
3/16/1912,74.423
3/17/1912,74.401
3/18/1912,74.471
3/19/1912,74.453
3/20/1912,74.715
3/21/1912,74.636
3/22/1912,74.697
3/23/1912,74.605
3/24/1912,74.554
3/25/1912,74.563
3/26/1912,74.523
3/27/1912,74.554
3/28/1912,74.523
3/29/1912,74.584
3/30/1912,74.575
3/31/1912,74.584
4/1/1912,74.615
4/2/1912,74.654
4/3/1912,74.685
4/4/1912,74.676
4/5/1912,74.697
4/6/1912,74.736
4/7/1912,74.758
4/8/1912,74.88
4/9/1912,74.797
4/10/1912,74.837
4/11/1912,74.858
4/12/1912,74.868
4/13/1912,74.858
4/14/1912,74.849
4/15/1912,74.889
4/16/1912,74.898
4/17/1912,74.91
4/18/1912,74.928
4/19/1912,74.959
4/20/1912,74.95
4/21/1912,74.928
4/22/1912,74.919
4/23/1912,74.95
4/24/1912,74.959
4/25/1912,74.959
4/26/1912,74.919
4/27/1912,74.989
4/28/1912,74.971
4/29/1912,74.928
4/30/1912,74.971
5/1/1912,74.95
5/2/1912,74.971
5/3/1912,74.959
5/4/1912,74.941
5/5/1912,74.95
5/6/1912,74.959
5/7/1912,74.95
5/8/1912,74.941
5/9/1912,74.959
5/10/1912,74.959
5/11/1912,74.928
5/12/1912,74.95
5/13/1912,74.98
5/14/1912,74.959
5/15/1912,74.959
5/16/1912,74.959
5/17/1912,74.98
5/18/1912,75.002
5/19/1912,75.011
5/20/1912,74.971
5/21/1912,75.072
5/22/1912,75.072
5/23/1912,75.063
5/24/1912,75.011
5/25/1912,75.111
5/26/1912,75.111
5/27/1912,75.102
5/28/1912,75.102
5/29/1912,75.102
5/30/1912,75.194
5/31/1912,75.163
6/1/1912,75.163
6/2/1912,75.133
6/3/1912,75.172
6/4/1912,75.194
6/5/1912,75.194
6/6/1912,75.203
6/7/1912,75.194
6/8/1912,75.172
6/9/1912,75.172
6/10/1912,75.185
6/11/1912,75.194
6/12/1912,75.194
6/13/1912,75.185
6/14/1912,75.185
6/15/1912,75.185
6/16/1912,75.172
6/17/1912,75.172
6/18/1912,75.185
6/19/1912,75.163
6/20/1912,75.163
6/21/1912,75.163
6/22/1912,75.163
6/23/1912,75.163
6/24/1912,75.163
6/25/1912,75.154
6/26/1912,75.142
6/27/1912,75.142
6/28/1912,75.133
6/29/1912,75.133
6/30/1912,75.154
7/1/1912,75.093
7/2/1912,75.102
7/3/1912,75.102
7/4/1912,75.072
7/5/1912,75.102
7/6/1912,75.081
7/7/1912,75.081
7/8/1912,75.093
7/9/1912,75.072
7/10/1912,75.072
7/11/1912,75.072
7/12/1912,75.072
7/13/1912,75.041
7/14/1912,75.102
7/15/1912,75.072
7/16/1912,75.072
7/17/1912,75.063
7/18/1912,75.05
7/19/1912,75.093
7/20/1912,75.041
7/21/1912,75.041
7/22/1912,75.072
7/23/1912,75.093
7/24/1912,75.041
7/25/1912,75.041
7/26/1912,75.041
7/27/1912,75.05
7/28/1912,75.041
7/29/1912,75.041
7/30/1912,75.041
7/31/1912,75.041
8/1/1912,75.041
8/2/1912,75.002
8/3/1912,75.02
8/4/1912,75.011
8/5/1912,74.989
8/6/1912,74.989
8/7/1912,74.98
8/8/1912,74.971
8/9/1912,74.941
8/10/1912,74.959
8/11/1912,74.95
8/12/1912,74.98
8/13/1912,74.98
8/14/1912,74.989
8/15/1912,74.989
8/16/1912,74.95
8/17/1912,74.941
8/18/1912,74.928
8/19/1912,74.959
8/20/1912,74.919
8/21/1912,74.928
8/22/1912,74.919
8/23/1912,74.98
8/24/1912,74.959
8/25/1912,74.941
8/26/1912,74.928
8/27/1912,74.989
8/28/1912,74.941
8/29/1912,74.928
8/30/1912,74.928
8/31/1912,74.868
9/1/1912,74.889
9/2/1912,74.898
9/3/1912,74.889
9/4/1912,74.889
9/5/1912,74.88
9/6/1912,74.898
9/7/1912,74.91
9/8/1912,74.889
9/9/1912,74.88
9/10/1912,74.88
9/11/1912,74.898
9/12/1912,74.898
9/13/1912,74.889
9/14/1912,74.88
9/15/1912,74.898
9/16/1912,74.88
9/17/1912,74.868
9/18/1912,74.889
9/19/1912,74.883
9/20/1912,74.88
9/21/1912,74.858
9/22/1912,74.828
9/23/1912,74.858
9/24/1912,74.837
9/25/1912,74.828
9/26/1912,74.858
9/27/1912,74.88
9/28/1912,74.849
9/29/1912,74.889
9/30/1912,74.88
10/1/1912,74.91
10/2/1912,74.858
10/3/1912,74.837
10/4/1912,74.837
10/5/1912,74.849
10/6/1912,74.837
10/7/1912,74.868
10/8/1912,74.837
10/9/1912,74.837
10/10/1912,74.797
10/11/1912,74.819
10/12/1912,74.828
10/13/1912,74.797
10/14/1912,74.807
10/15/1912,74.828
10/16/1912,74.797
10/17/1912,74.767
10/18/1912,74.758
10/19/1912,74.828
10/20/1912,74.788
10/21/1912,74.736
10/22/1912,74.736
10/23/1912,74.828
10/24/1912,74.828
10/25/1912,74.797
10/26/1912,74.828
10/27/1912,74.828
10/28/1912,74.797
10/29/1912,74.767
10/30/1912,74.828
10/31/1912,74.767
11/1/1912,74.758
11/2/1912,74.797
11/3/1912,74.788
11/4/1912,74.758
11/5/1912,74.746
11/6/1912,74.736
11/7/1912,74.767
11/8/1912,74.776
11/9/1912,74.819
11/10/1912,74.788
11/11/1912,74.767
11/12/1912,74.788
11/13/1912,74.788
11/14/1912,74.797
11/15/1912,74.807
11/16/1912,74.797
11/17/1912,74.807
11/18/1912,74.807
11/19/1912,74.788
11/20/1912,74.776
11/21/1912,74.776
11/22/1912,74.797
11/23/1912,74.758
11/24/1912,74.767
11/25/1912,74.807
11/26/1912,74.797
11/27/1912,74.807
11/28/1912,74.797
11/29/1912,74.797
11/30/1912,74.819
12/1/1912,74.758
12/2/1912,74.776
12/3/1912,74.797
12/4/1912,74.849
12/5/1912,74.758
12/6/1912,74.849
12/7/1912,74.828
12/8/1912,74.858
12/9/1912,74.858
12/10/1912,74.797
12/11/1912,74.807
12/12/1912,74.858
12/13/1912,74.788
12/14/1912,74.788
12/15/1912,74.767
12/16/1912,74.819
12/17/1912,74.767
